abs_path,label,class_name,source,md5
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (588).JPG,2,late_blight,plantvillage,e9dd70195eedb1f8a51f072ba1da426e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_122001.jpg,1,early_blight,mendeley_ue,a7809d84440b42eb50ade192cbfeb836
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (144).JPG,2,late_blight,plantvillage,beb3fcaa498ac25c891aae121a8deeb4
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (141).JPG,1,early_blight,plantvillage,c0acbf89b3091014ccdacf393f405079
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (67).JPG,0,healthy,plantvillage,524f11a42d16ba22ef134095a6f3ee84
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (470).JPG,1,early_blight,plantvillage,6fdcb1b9177bdd80cb5c572371e47f53
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_160610_850_Tizón Tardio_8.jpg,2,late_blight,quizhpe,facde75c5b8ee1a13db500fe690561b7
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0237.JPG,1,early_blight,mendeley_ue,852fccf91ee037b6604424a62be73b3a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403639.jpg,1,early_blight,mendeley_ue,b28b2f4107b06ae0f292143dce9fa106
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (932).JPG,2,late_blight,plantvillage,d862a5ebe7290c07dd97273c68b169f4
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (192).JPG,1,early_blight,plantvillage,7680ec0ba71938316abfc978efe3b4d7
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (463).JPG,2,late_blight,plantvillage,9ed0f6fe29a3aca6109502cabcff1769
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (417).JPG,1,early_blight,plantvillage,15ba8d8f4afc5875edea9d4f7b5dd770
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (44).JPG,1,early_blight,plantvillage,1546fc507b15a993d20b2490e6fb7d0e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4751.JPG,1,early_blight,mendeley_ue,17249bf16dd55b7cfa2bf469757d17cc
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0662.JPG,1,early_blight,mendeley_ue,60c040d011b279cb9305e27a9c1c959e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_130230.jpg,1,early_blight,mendeley_ue,1e407292f8e84d1585a0170d74f30ec5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (817).JPG,0,healthy,plantvillage,92c67ef8f3153a9d30be323553d1f9b1
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (396).JPG,1,early_blight,plantvillage,9fff65c90828b85561e68974e0e0bf4e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_121002.jpg,1,early_blight,mendeley_ue,9ff3ef0984af8bbce81d214c04befc3f
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (479).jpg,2,late_blight,tilahun,2581dd37e8ab8d303340d2d5b6b6d855
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (351).JPG,2,late_blight,plantvillage,79f7bd21000bfca1980d32b49eaed8a6
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4781.JPG,1,early_blight,mendeley_ue,3adc02863b7404bd6f1f7338838ed990
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (210).JPG,0,healthy,plantvillage,0af47a7071df58f9d712c3bd433f7f2a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (246).JPG,1,early_blight,plantvillage,f15272e66350b2f60eeddcbae3b8651a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0244 (1).JPG,2,late_blight,mendeley_ue,1a986d0b44ab4f9452eecf5ad64fb0a4
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (249).JPG,2,late_blight,plantvillage,db4161b3beba02c91f0bad07de24766a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (657).JPG,1,early_blight,plantvillage,bf19259568f4dc3296810e14babc203a
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (615).JPG,0,healthy,plantvillage,3bad6a6b6a52226cc96835bfcf4fe7d5
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (382).jpg,0,healthy,tilahun,ab19e633975be0a9ae13a35a78174d9c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0280 (1).JPG,1,early_blight,mendeley_ue,80407a68d888ac3bee28b0aa5875b855
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (500).jpg,2,late_blight,tilahun,7ad5a6a041e19ca72dfcf80abbd7d49d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0343.JPG,2,late_blight,mendeley_ue,dc77eb63471f2d28f1702947a190d65e
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (207).jpg,0,healthy,tilahun,2bd2ca7a0609d637505f853593cdcb8e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230815_112844.jpg,1,early_blight,mendeley_ue,1394a8a97f4ad17b80ed114c478381f6
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (456).jpg,2,late_blight,tilahun,d2050dfbfc294c70cbe5e58d639ed80f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110716.jpg,1,early_blight,mendeley_ue,ba95e2fc5471d5889618bf431bd14626
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (741).JPG,0,healthy,plantvillage,d694db4ab0347f6bebbef7dcd1ff693a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0264.JPG,1,early_blight,mendeley_ue,eee4406c38dc38e1d739dbdb64870624
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_155715.jpg,1,early_blight,mendeley_ue,7b274b9c32175406ebf0a6483dd1af4f
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_160606_848_Tizón Tardio_9.jpg,2,late_blight,quizhpe,3c0a4fbc0520b03268a31cade3aa5915
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (420).jpg,0,healthy,tilahun,7174757aac3e5754a5082771819ddf3d
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (15).jpg,0,healthy,tilahun,4bf6a575797c051d978611c6e4063075
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (104).JPG,1,early_blight,plantvillage,80110e620c2a3657ffa6600441dacaf3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (252).JPG,1,early_blight,plantvillage,4363cd22f20ed1514f20e39b8cd2905e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_090727 (1).jpg,1,early_blight,mendeley_ue,3aceb37f783a167b6ea1addac6537615
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (67).JPG,1,early_blight,plantvillage,2f84c32e21f93c66b192ab97f3078596
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (493).jpg,2,late_blight,tilahun,3f5b2433d6c24c58ca00a96391605cee
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9454.JPG,1,early_blight,mendeley_ue,9d2db4b012366f6ca8c6684551d91f42
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (314).JPG,2,late_blight,plantvillage,e4ebe6fb6be406e0f2ee294a3ceb18ba
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (921).JPG,0,healthy,plantvillage,ebc08610a610aacc68a0186727460bfe
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (508).JPG,2,late_blight,plantvillage,b1caf768c26daecffad88634ba036c69
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692334247452.jpg,1,early_blight,mendeley_ue,0ae0fccda6354de824b95273a73cbb2b
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692338650765.jpg,1,early_blight,mendeley_ue,ee56d86b1f4c3212c505c57fc6a451f3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (654).JPG,2,late_blight,plantvillage,b3e607eb4d1dacc39736e2dce7e891b3
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (788).JPG,0,healthy,plantvillage,9e7ae4f96aed731142890b89459b284b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (461).JPG,1,early_blight,plantvillage,96cfad9fd2332f540f05bb00f86df59f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (133).JPG,0,healthy,plantvillage,68b3508ca9e2f548e14fca54033d9a24
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (569).JPG,0,healthy,plantvillage,1a844665298c4a89c55c46bac47b9f29
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (333).JPG,2,late_blight,plantvillage,a56f1cbd75f11658248d8779b0c3d219
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_115747831.jpg,0,healthy,mendeley_ue,5a27e26cca5937d8d637181e9edad458
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (72).JPG,1,early_blight,plantvillage,0b6a974c5c38bb5deff314ee6fe1cbd8
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162209_328_Tizón Tardio_182.jpg,2,late_blight,quizhpe,8eaf48ef7f64a033a7f31f3ef58eed3a
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (899).JPG,2,late_blight,plantvillage,f3e48723f4ecd5c6e50d588f3170a386
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (364).JPG,0,healthy,plantvillage,fa30d5be142ae3493270a0c62be48485
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (948).JPG,0,healthy,plantvillage,023127fac7531d3e6991e6cfbdb333f1
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (583).JPG,0,healthy,plantvillage,4dd20c0d13c1e24ab4e03be8893c2829
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124316.jpg,2,late_blight,mendeley_ue,aaace52dc01ea2ee84c8ceb039fb237f
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (972).JPG,2,late_blight,plantvillage,226a86100adadce31086441278f7a3f0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (329).JPG,0,healthy,plantvillage,2b5ce66b53e70b14453e2d238c4dc9a3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (233).JPG,1,early_blight,plantvillage,e3d1a61fc40eba38183c6b59ba029aaa
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_121041.jpg,1,early_blight,mendeley_ue,60eb6bd15b920aa1c52d1189e2cb0a77
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (764).JPG,0,healthy,plantvillage,4722b8fd67871178ceb6cc27b763bede
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (367).JPG,0,healthy,plantvillage,e33560c8d9faf482991ac4d4be6c72e9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124108005.jpg,2,late_blight,mendeley_ue,2143b9bdb24016c8a8c0068f44dc592e
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (966).JPG,0,healthy,plantvillage,039dcd4bb69a11ad2bbd9bf6c0b15d50
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (15).JPG,1,early_blight,plantvillage,05afb389c508ad091e629078e1ae1fe6
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (864).JPG,0,healthy,plantvillage,aabd33799bef8ecdd92c85cddcd023ea
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124937943.jpg,2,late_blight,mendeley_ue,657c3eadc3fb5cbcbbf1c7e0ae7f44f7
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230712_122751.jpg,0,healthy,mendeley_ue,b9651aa45d438db152efcc4cb5002180
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (310).JPG,2,late_blight,plantvillage,9b2360d0477323dd049bf48ea09a38f5
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (620).JPG,2,late_blight,plantvillage,0563879833195ffe92e8db3bde16b874
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_115213.jpg,1,early_blight,mendeley_ue,c4feaef8532be65e91a9665765cb6fd2
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (109).JPG,0,healthy,plantvillage,80279dd15a87a03551e1b6ad1b7a4b8d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_112209100.jpg,1,early_blight,mendeley_ue,0c55144f13eebdb416f7bf0a118670d5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (470).JPG,0,healthy,plantvillage,d007e2ac37dfcbcc393d7304b30bc1a1
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230922_154128.jpg,0,healthy,mendeley_ue,784f8bf40d753f6a5dc6ad862f16e3b1
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (599).JPG,1,early_blight,plantvillage,b57a940c99decdc308210a193fad2039
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (862).JPG,0,healthy,plantvillage,7b0eac9d4ef76cf2c1875c3e4ac0a190
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (599).JPG,2,late_blight,plantvillage,5e75ff58fa953dbaceef63e00949ed8f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_111715.jpg,1,early_blight,mendeley_ue,dce53c507a795e7d2239e6375fb183a7
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (274).JPG,1,early_blight,plantvillage,f14128f1b138e4d1a277e7bfc32842bc
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (827).JPG,1,early_blight,plantvillage,410ea7bdb85ff09b832be26875c61a71
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (668).JPG,2,late_blight,plantvillage,88274b1799226c5736e64857f6da8458
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (941).JPG,1,early_blight,plantvillage,b85ace3586900b486db299e289722f24
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (560).JPG,0,healthy,plantvillage,89f797a73b5926d428477fd346d6bf78
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110105.jpg,1,early_blight,mendeley_ue,4911adc5263161643bedf169ba9c0907
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (171).JPG,0,healthy,plantvillage,3fff4c14a7743eb377ff8923261ff2a4
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0168.JPG,1,early_blight,mendeley_ue,9c74defb648499eb24172d45105c83a0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (20).JPG,0,healthy,plantvillage,b3ca8f08b822c9912583e4cd2164b68b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (162).JPG,0,healthy,plantvillage,be3148ea927b765b67a8239f210fdaa6
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_122911.jpg,1,early_blight,mendeley_ue,df1942151a8b07b913722cca3b7fa446
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230816_083249.jpg,2,late_blight,mendeley_ue,489c423801857769850b69e6fef37027
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (242).JPG,0,healthy,plantvillage,73b9b6953ec0feb910dff5f382db274f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (694).JPG,0,healthy,plantvillage,e5c59ba8e1fcf3bdf8795cb786abed62
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (364).JPG,1,early_blight,plantvillage,9e76f1830bdc00a518ef73e358cbbaa2
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (130).JPG,1,early_blight,plantvillage,d442fe94cf4add51ff9577e2da0490f1
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (583).JPG,2,late_blight,plantvillage,a72f3c0a032c1d1a3712da5b54986af9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230712_124025.jpg,0,healthy,mendeley_ue,ac29af4d4e67405b155e9ff4a8d04b38
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (334).JPG,1,early_blight,plantvillage,7c0e86c19a14f1c18a7a042d9faf24d4
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_123809.jpg,2,late_blight,mendeley_ue,5e2102c7a4cb23ee42a59f7d6c1227f0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (874).JPG,0,healthy,plantvillage,5da0c951c4a53e8d3f358a2fab14a126
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (374).JPG,0,healthy,plantvillage,2cb3b6d7ad6454c9ca9736b7a6b9d8c9
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (122).JPG,2,late_blight,plantvillage,68449dae5a7d896537cd7ad657d9ad24
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9476.JPG,1,early_blight,mendeley_ue,9b1c38d753aa159cc5df2bfa8a4a2d5a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (772).JPG,1,early_blight,plantvillage,b1970629c6828bad02d8f489399a5708
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (593).JPG,0,healthy,plantvillage,8755ffae5db96aec534eaa179a36f840
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692336759109.jpg,1,early_blight,mendeley_ue,dd79bf06d733f8eba8465cdb3be9fef5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (139).JPG,0,healthy,plantvillage,1c5caf4a84c60337c7d80b2293958c96
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (380).JPG,1,early_blight,plantvillage,a9e1438eb62182909a0019472670def6
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (627).JPG,0,healthy,plantvillage,9203e3889f9be0448d5cc921c505ca1e
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (706).JPG,0,healthy,plantvillage,1e8d99cdca02b9485ef2e8e5bd83f07a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_121544.jpg,0,healthy,mendeley_ue,7e44e602d5c2a6cda19239f35c2484de
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0367.JPG,2,late_blight,mendeley_ue,ffd1b24538398d12bcfbe05426d14fae
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (401).jpg,0,healthy,tilahun,64d680488c0d206c5085590c44eb02fc
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9405.JPG,1,early_blight,mendeley_ue,31dc6bd97c040f4f78def807995e2b3d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (106).JPG,2,late_blight,plantvillage,6a1b391f4f48f79c33e3db690b2fdafa
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (263).jpg,0,healthy,tilahun,e976ac89e3f410bd66e682da0f0f0d83
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (966).JPG,2,late_blight,plantvillage,e81a3f79b5847cf10c1767039e7f1f89
